home_team,away_team,simulations_observed,lambda_home_raw,lambda_away_raw,lambda_home_dedrifted_raw,lambda_away_dedrifted_raw,sd_home_dedrifted,sd_away_dedrifted,se_home_dedrifted,se_away_dedrifted,regularization_weight,lambda_home_dedrifted,lambda_away_dedrifted,lambda_home_fm,lambda_away_fm,lambda_total_raw,lambda_total_fm
Cremonese,Cagliari,70,0.9,1.0142857142857142,0.8892221164723437,1.0172490647256542,0.9848950361951466,1.0403126421953066,0.11771747244518724,0.12434114326040849,0.014084507042253521,0.8972369372743373,1.0203365299120044,0.897246022053096,1.0203486671174704,1.9142857142857141,1.9175946891705664
Cremonese,Como,70,1.2571428571428571,1.6142857142857143,1.2579710224639717,1.6121027461326451,1.0489615476959968,1.2983632716195903,0.12537488518979395,0.15518409275487366,0.014084507042253521,1.2607921967027027,1.606811990454108,1.260804962581694,1.6068311039590168,2.8714285714285714,2.867636066540711
Cremonese,Fiorentina,70,0.8857142857142857,1.8857142857142857,0.8862325744327502,1.8743292499154218,0.8736894200553693,1.2634936821803135,0.10442585905229519,0.15101637966551684,0.014084507042253521,0.8942895014606533,1.865345163197691,0.8942985563957875,1.8653673520313225,2.7714285714285714,2.75966590842711
Cremonese,Genoa,70,1.0857142857142856,1.1857142857142857,1.0878592116312933,1.178517899266536,0.9543773217046762,0.932184153005255,0.11406990790013632,0.11141731688400305,0.014084507042253521,1.0930763268676675,1.179333972417099,1.0930873945758541,1.1793480009442727,2.2714285714285714,2.2724353955201266
Cremonese,Hellas Verona,70,1.3428571428571427,0.8428571428571429,1.3383302984800718,0.8461863736694868,1.106648926552597,1.0334495908223733,0.132269845750486,0.12352085172558233,0.014084507042253521,1.3400196519298435,0.8516831725326846,1.3400332200093155,0.8516933035564731,2.1857142857142855,2.1917265235657886
Cremonese,Inter,70,0.6714285714285714,2.4714285714285715,0.6715500411400789,2.4708980216196497,0.8106028992513027,1.3368460409997698,0.09688557759945621,0.15978366344783446,0.014084507042253521,0.6826306658199915,2.453511557835662,0.6826375776493147,2.453540743082899,3.142857142857143,3.136178320732214
Cremonese,Juventus,70,0.8142857142857143,2.3714285714285714,0.8202350524748895,2.380769156440546,1.0508811610228008,1.517401639447094,0.12560432286649953,0.1813641851318079,0.014084507042253521,0.8292215220655795,2.364652113292884,0.8292299181689464,2.3646802415306887,3.185714285714286,3.193910159699635
Cremonese,Lazio,70,1.1285714285714286,1.8571428571428572,1.1209416874514977,1.8579682160337345,1.2097493103584094,1.4652233355430038,0.14459269858629234,0.1751276849705366,0.014084507042253521,1.1256928523242073,1.8492145664129287,1.1257042502839756,1.8492365633683303,2.9857142857142858,2.9749408136523057
Cremonese,Lecce,70,0.8571428571428571,1.6428571428571428,0.8540022050760943,1.6513965680868732,0.9607635702399909,1.1419285715893752,0.11483321059570914,0.13648656985799795,0.014084507042253521,0.8625130809681758,1.6455523782963049,0.8625218141580296,1.6455719526296104,2.5,2.50809376678764
Cremonese,Milan,70,0.9428571428571428,1.6857142857142857,0.9484498134224771,1.6784483710118399,0.9933801185725064,1.0720760618675251,0.11873163376618519,0.12813759805266153,0.014084507042253521,0.9556304413096799,1.6722231699124692,0.9556401173392477,1.6722430615027466,2.6285714285714286,2.6278831788419943
Cremonese,Napoli,70,0.6857142857142857,1.7,0.6855641050004603,1.6996544266304536,0.8274272175346403,1.2089925167760867,0.0988964682539355,0.14450224445219706,0.014084507042253521,0.6964473484992408,1.6931305486913841,0.6964544002263994,1.6931506889811294,2.3857142857142857,2.389605089207529
